area;ciudad;zona;sector;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi08;vi09;vi10;vi10a;vi11;vi12;vi13;vi14;plan_muestreo;fexp
1;230150;044;002;182;1;1;1;1;1;2;2;1;1;2;4;3; ;1;1;4;1;1;1;2;1;1232;438,698004838105
1;230150;044;002;182;2;1;3;2;1;2;2;2;1;2;4;3; ;1;2;5;1;1;1;2;4;1232;438,698004838105
1;230150;044;002;182;3;1;1;1;1;2;2;1;1;2;3;2; ;1;1;1;1;1;1;2;4;1232;438,698004838105
1;230150;050;005;112;1;1;1;2;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;1;1231;291,690322859372
1;230150;050;005;112;2;1;1;1;3;1;4;1;1;1;3;2; ;1;1;1;1;1;1;2;5;1231;291,690322859372
1;230150;050;005;112;3;1;1;2;2;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;6;1231;291,690322859372
1;230150;050;005;122;1;1;1;2;1;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;5;1231;291,690322859372
1;230150;050;005;122;2;1;1;2;3;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;1;1231;291,690322859372
1;230150;050;005;122;3;1;1;4;2;2;4;2;1;2;2;1; ;1;1;1;1;1;1;2;4;1231;291,690322859372
1;230150;050;005;172;1;1;1;1;3;1;2;1;1;1;5;4; ;1;1;1;1;1;1;2;4;1231;291,690322859372
1;230150;050;005;172;2;1;1;1;3;2;4;2;1;2;3;2; ;1;1;1;2;2;1;2;5;1231;291,690322859372
1;230150;050;005;172;3;1;1;2;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;1;1231;291,690322859372
1;230150;050;005;182;1;1;1;2;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;1;1231;291,690322859372
1;230150;050;005;182;2;1;1;1;1;2;4;2;1;2;1;0; ;4;1;1;2;2;1;2;4;1231;291,690322859372
1;230150;050;005;182;3;1;1;2;1;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;4;1231;291,690322859372
1;230150;052;004;112;1;1;1;2;2;1;2;1;1;1;2;1; ;1;1;1;1;2;2;1;5;1231;213,992306622355
1;230150;052;004;112;2;1;1;2;1;1;4;2;1;2;2;1; ;3;1;1;1;1;1;2;1;1231;213,992306622355
1;230150;052;004;112;3;1;1;1;1;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;4;1231;213,992306622355
1;230150;052;004;122;1;1;1;1;3;2;4;2;1;1;3;2; ;1;1;1;1;1;1;2;1;1231;213,992306622355
1;230150;052;004;122;2;1;1;2;1;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;5;1231;213,992306622355
1;230150;052;004;122;3;1;1;2;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1231;213,992306622355
1;230150;052;004;172;1;1;1;2;1;1;4;1;1;1;2;1; ;1;1;1;1;1;1;2;1;1231;213,992306622355
1;230150;052;004;172;2;1;3;1;1;1;2;1;1;1;3;2; ;3;1;1;1;1;1;2;4;1231;213,992306622355
1;230150;052;004;172;3;1;1;2;3;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;1;1231;213,992306622355
1;230150;052;004;182;1;1;1;3;3;2;4;1;1;2;2;1; ;1;1;1;2;2;1;2;1;1231;213,992306622355
1;230150;052;004;182;2;1;1;1;1;2;2;2;1;2;3;2; ;1;1;1;1;1;1;2;4;1231;213,992306622355
1;230150;052;004;182;3;1;1;1;3;1;4;2;1;2;3;2; ;1;1;1;1;1;1;2;4;1231;213,992306622355
1;230150;053;001;112;1;1;1;2;1;1;2;1;1;1;1;0; ;1;1;1;1;1;1;2;1;1232;623,615201251566
1;230150;053;001;112;2;1;1;2;1;2;2;2;1;2;4;3; ;1;1;1;1;1;1;2;4;1232;623,615201251566
1;230150;053;001;112;3;1;1;2;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;5;1232;623,615201251566
1;230150;053;001;122;1;1;1;3;1;2;4;2;1;2;1;0; ;4;1;1;1;2;1;2;1;1232;623,615201251566
1;230150;053;001;122;2;1;1;2;1;2;2;2;1;2;1;0; ;1;1;1;1;1;1;2;5;1232;623,615201251566
1;230150;053;001;122;3;1;1;2;3;3;4;2;1;2;3;2; ;1;1;1;1;1;1;2;1;1232;623,615201251566
1;230150;053;001;172;1;1;1;2;1;1;2;1;1;2;3;2; ;1;1;1;1;1;1;2;4;1232;623,615201251566
1;230150;053;001;172;2;1;1;3;1;2;4;1;1;1;2;1; ;4;1;1;1;2;1;2;1;1232;623,615201251566
1;230150;053;001;172;3;1;1;4;3;2;4;2;1;2;2;1; ;1;1;1;1;1;1;2;1;1232;623,615201251566
1;230150;053;001;182;1;1;3;1;3;2;2;1;1;2;3;2; ;1;1;1;1;1;1;2;4;1232;623,615201251566
1;230150;053;001;182;2;1;1;2;1;2;2;2;1;2;4;3; ;1;1;1;1;1;1;2;4;1232;623,615201251566
1;230150;053;001;182;3;1;1;2;3;2;4;2;1;1;3;2; ;1;1;1;1;1;1;2;1;1232;623,615201251566
1;230150;055;004;112;2;1;1;3;3;2;4;2;1;2;1;0; ;3;1;1;2;2;1;2;1;1232;349,885125348829
1;230150;055;004;112;3;1;1;3;3;2;4;2;1;2;1;0; ;1;1;1;2;2;1;2;1;1232;349,885125348829
1;230150;055;004;112;4;1;1;2;3;2;4;2;1;2;1;0; ;1;1;1;1;1;1;2;1;1232;349,885125348829
1;230150;055;004;122;1;1;1;2;1;1;2;2;1;2;2;1; ;1;1;1;1;1;1;2;1;1232;349,885125348829
1;230150;055;004;122;2;1;1;2;3;2;4;2;1;2;1;0; ;1;1;1;2;1;1;2;1;1232;349,885125348829
1;230150;055;004;122;3;1;1;2;3;3;4;2;1;2;2;1; ;1;1;1;1;1;1;2;1;1232;349,885125348829
1;230150;055;004;172;1;1;1;2;2;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1232;349,885125348829
1;230150;055;004;172;3;1;1;2;1;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;4;1232;349,885125348829
1;230150;055;004;172;4;1;1;5;3;3;5;2;4;2;2;1; ;1;1;1;2;1;1;2;5;1232;349,885125348829
1;230150;055;004;182;1;1;1;5;3;3;5;2;6;3;1;0; ;1;1;1;2;2;1;2;4;1232;349,885125348829
1;230150;055;004;182;2;1;1;1;3;1;2;1;1;1;4;3; ;3;1;1;1;1;1;1;4;1232;349,885125348829
1;230150;055;004;182;3;1;1;1;1;1;2;1;1;1;5;4; ;1;1;1;1;1;1;2;4;1232;349,885125348829
1;230150;059;007;112;1;1;1;2;1;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;1;1232;1119,13498601735
1;230150;059;007;112;2;1;1;2;3;2;4;1;1;1;3;2; ;1;1;1;1;1;1;2;4;1232;1119,13498601735
1;230150;059;007;112;3;1;3;1;3;2;4;1;1;1;3;2; ;1;1;1;1;1;1;2;4;1232;1119,13498601735
1;230150;059;007;122;1;1;3;4;3;2;4;1;1;1;2;1; ;1;1;1;1;1;1;2;5;1232;1119,13498601735
1;230150;059;007;122;2;1;1;1;3;1;2;1;1;1;3;2; ;1;2;1;2;1;1;2;1;1232;1119,13498601735
1;230150;059;007;122;3;1;3;1;3;2;2;2;1;2;3;2; ;1;1;1;1;1;1;2;4;1232;1119,13498601735
1;230150;059;007;172;1;1;1;1;3;2;4;3;1;2;4;3; ;1;2;5;1;1;1;2;4;1232;1119,13498601735
1;230150;059;007;172;2;1;1;1;3;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;4;1232;1119,13498601735
1;230150;059;007;172;3;1;3;1;1;1;2;1;1;1;3;2; ;1;2;1;1;1;1;2;5;1232;1119,13498601735
1;230150;059;007;182;1;1;3;1;4;1;2;1;1;1;5;4; ;1;2;1;1;1;1;2;4;1232;1119,13498601735
1;230150;059;007;182;2;1;3;2;6;1;4;1;1;1;2;1; ;1;1;1;2;1;1;2;1;1232;1119,13498601735
1;230150;059;007;182;3;1;3;1;3;1;2;1;1;1;4;3; ;1;1;1;2;1;1;2;1;1232;1119,13498601735
1;230150;072;004;112;1;1;1;1;3;1;4;1;1;1;3;2; ;1;1;1;1;1;1;2;5;1232;127,282671539541
1;230150;072;004;112;2;1;1;2;3;2;4;2;1;2;3;2; ;1;1;1;1;1;1;2;5;1232;127,282671539541
1;230150;072;004;112;3;1;1;1;3;2;4;1;1;1;4;3; ;1;1;1;1;1;1;2;5;1232;127,282671539541
1;230150;072;004;122;1;1;1;4;2;1;4;2;1;1;1;0; ;1;1;1;1;1;1;2;1;1232;127,282671539541
1;230150;072;004;122;2;1;1;3;3;2;4;2;1;2;1;0; ;4;1;1;2;2;1;2;1;1232;127,282671539541
1;230150;072;004;122;3;1;1;2;3;1;2;1;1;2;3;2; ;1;1;1;1;1;1;2;1;1232;127,282671539541
1;230150;072;004;172;1;1;1;2;1;2;2;2;1;2;4;3; ;1;1;1;1;1;1;2;1;1232;127,282671539541
1;230150;072;004;172;2;1;1;1;3;3;4;2;1;1;3;2; ;1;1;1;1;1;1;2;4;1232;127,282671539541
1;230150;072;004;172;3;1;1;2;1;2;4;2;1;2;1;0; ;1;1;1;1;1;1;2;5;1232;127,282671539541
1;230150;072;004;182;1;1;1;2;1;1;2;1;1;1;5;4; ;1;1;1;1;1;1;2;4;1232;127,282671539541
1;230150;072;004;182;2;1;1;2;1;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;4;1232;127,282671539541
1;230150;072;004;182;3;1;1;3;1;2;4;2;1;2;1;0; ;3;1;1;2;2;1;2;5;1232;127,282671539541
1;230150;079;002;112;1;1;1;4;3;2;4;3;1;2;2;1; ;1;1;1;1;2;1;2;4;1232;538,631818037833
1;230150;079;002;112;2;1;1;1;1;2;2;2;1;2;4;3; ;1;1;1;1;1;1;2;4;1232;538,631818037833
1;230150;079;002;112;3;1;3;1;2;2;4;2;1;2;3;2; ;1;1;1;1;1;1;2;1;1232;538,631818037833
1;230150;079;002;122;1;1;3;2;3;3;4;2;1;2;2;1; ;1;1;1;2;2;1;2;1;1232;538,631818037833
1;230150;079;002;122;2;1;1;1;3;1;4;3;1;2;3;2; ;1;1;1;1;1;1;2;4;1232;538,631818037833
1;230150;079;002;122;3;1;1;1;3;1;4;1;1;2;4;3; ;1;1;1;1;1;1;2;4;1232;538,631818037833
1;230150;079;002;172;1;1;1;1;1;2;2;2;1;1;4;3; ;1;1;1;1;1;1;2;1;1232;538,631818037833
1;230150;079;002;172;2;1;1;2;3;2;4;2;1;2;1;0; ;1;1;1;1;1;1;2;5;1232;538,631818037833
1;230150;079;002;172;3;1;1;1;1;2;4;1;1;1;3;2; ;1;1;1;1;1;1;2;4;1232;538,631818037833
1;230150;079;002;182;1;1;1;1;3;3;4;2;1;3;4;3; ;1;1;1;2;1;1;2;4;1232;538,631818037833
1;230150;079;002;182;2;1;1;1;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1232;538,631818037833
1;230150;079;002;182;3;1;1;2;1;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;1;1232;538,631818037833
1;230150;083;006;112;1;1;3;1;3;3;4;3;1;3;4;3; ;1;2;5;4;1;1;2;5;1232;444,951573987209
1;230150;083;006;112;2;1;3;1;1;1;2;1;1;1;4;3; ;1;1;4;1;1;1;2;4;1232;444,951573987209
1;230150;083;006;112;4;1;3;2;3;2;4;2;1;2;3;2; ;1;1;5;4;1;1;2;5;1232;444,951573987209
1;230150;083;006;122;1;1;3;4;3;2;5;2;1;2;1;0; ;1;1;5;2;1;1;2;1;1232;444,951573987209
1;230150;083;006;122;2;1;3;3;3;2;4;1;1;2;3;2; ;1;1;1;2;2;1;2;1;1232;444,951573987209
1;230150;083;006;122;3;1;3;1;1;2;2;2;1;2;3;2; ;1;1;4;1;1;1;2;1;1232;444,951573987209
1;230150;083;006;172;1;1;3;1;3;1;2;1;1;2;3;2; ;1;1;1;1;1;1;2;4;1232;444,951573987209
1;230150;083;006;172;3;1;3;1;3;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;3;1232;444,951573987209
1;230150;083;006;182;1;1;3;1;1;1;2;2;1;2;4;3; ;1;1;5;1;1;1;2;1;1232;444,951573987209
1;230150;083;006;182;2;1;3;1;1;1;2;1;1;1;4;3; ;1;1;4;1;1;1;2;3;1232;444,951573987209
1;230150;083;006;182;3;1;3;1;3;2;4;2;1;2;4;3; ;1;1;5;1;1;1;2;4;1232;444,951573987209
1;230150;083;008;112;1;1;3;2;3;2;4;2;1;2;3;2; ;1;1;1;2;1;1;2;5;1232;283,144938238199
1;230150;083;008;112;2;1;1;1;3;3;4;2;1;2;3;2; ;1;2;1;1;1;1;2;4;1232;283,144938238199
1;230150;083;008;112;3;1;1;2;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1232;283,144938238199
1;230150;083;008;122;1;1;3;1;3;1;2;1;1;2;3;2; ;1;2;1;1;1;1;2;4;1232;283,144938238199
1;230150;083;008;122;2;1;3;1;2;3;4;3;1;2;3;2; ;1;1;1;1;1;1;2;4;1232;283,144938238199
1;230150;083;008;122;3;1;3;1;3;2;2;2;1;2;3;2; ;1;2;1;1;1;1;2;4;1232;283,144938238199
1;230150;083;008;172;1;1;1;1;3;3;2;2;1;2;5;4; ;1;1;1;1;1;1;2;4;1232;283,144938238199
1;230150;083;008;172;2;1;3;1;3;1;2;2;1;2;5;4; ;1;1;1;1;1;1;2;4;1232;283,144938238199
1;230150;083;008;172;3;1;1;1;1;1;2;1;1;2;6;4;1;1;1;1;1;1;1;2;4;1232;283,144938238199
1;230150;083;008;182;1;1;3;1;3;2;2;1;1;1;3;2; ;1;1;1;1;1;1;2;5;1232;283,144938238199
1;230150;083;008;182;2;1;1;4;3;2;4;2;1;2;2;1; ;1;1;1;2;1;1;2;5;1232;283,144938238199
1;230150;083;008;182;3;1;3;2;1;1;2;1;1;1;3;2; ;1;1;1;1;2;1;2;1;1232;283,144938238199
2;230150;999;094;112;1;1;4;1;3;2;4;2;1;2;3;2; ;1;2;3;1;1;1;4;4;2231;106,745234919749
2;230150;999;094;112;2;1;3;1;3;1;2;1;1;2;3;2; ;1;2;3;1;1;1;4;4;2231;106,745234919749
2;230150;999;094;112;3;1;2;1;3;1;4;1;1;2;3;2; ;1;2;1;1;1;1;4;4;2231;106,745234919749
2;230150;999;094;122;1;1;3;1;3;2;4;2;1;2;4;3; ;1;2;3;1;1;1;2;4;2231;106,745234919749
2;230150;999;094;122;2;1;3;1;3;3;4;3;1;3;2;1; ;1;2;3;1;3;1;2;5;2231;106,745234919749
2;230150;999;094;122;3;1;3;1;3;1;4;2;2;2;3;2; ;1;2;1;1;1;1;2;5;2231;106,745234919749
2;230150;999;094;172;1;1;3;1;3;1;4;1;2;2;3;2; ;1;2;1;1;1;1;2;4;2231;106,745234919749
2;230150;999;094;172;2;1;1;1;3;3;2;1;1;1;3;2; ;1;2;1;1;1;1;2;4;2231;106,745234919749
2;230150;999;094;172;3;1;1;1;3;1;4;2;1;2;3;2; ;1;2;1;1;1;1;2;4;2231;106,745234919749
2;230150;999;094;182;1;1;3;1;3;3;2;2;1;2;3;2; ;1;2;6;4;1;1;4;4;2231;106,745234919749
2;230150;999;094;182;2;1;1;1;3;1;5;2;2;2;4;3; ;1;2;1;1;1;1;2;4;2231;106,745234919749
2;230150;999;094;182;3;1;2;1;3;2;4;3;1;2;3;2; ;1;2;1;1;1;1;2;4;2231;106,745234919749
2;230150;999;100;112;1;1;4;1;3;2;4;2;1;2;3;2; ;1;4;6;4;1;1;4;4;2232;130,755425808754
2;230150;999;100;112;2;1;3;1;3;2;4;2;1;2;3;2; ;1;2;5;1;1;1;4;4;2232;130,755425808754
2;230150;999;100;112;3;1;3;1;3;1;4;1;1;1;3;2; ;1;2;6;4;1;1;4;4;2232;130,755425808754
2;230150;999;100;122;1;1;2;1;3;2;4;2;1;1;3;2; ;1;2;1;1;2;1;2;4;2232;130,755425808754
2;230150;999;100;122;2;1;2;1;3;2;2;1;1;2;4;3; ;1;2;3;1;1;1;4;4;2232;130,755425808754
2;230150;999;100;122;3;1;2;1;3;2;4;2;1;2;3;2; ;4;2;3;2;1;1;2;4;2232;130,755425808754
2;230150;999;100;172;1;1;3;1;3;3;5;3;4;2;4;3; ;1;3;5;1;3;1;4;3;2232;130,755425808754
2;230150;999;100;172;2;1;2;1;3;3;4;2;1;2;4;3; ;1;2;3;1;1;1;2;4;2232;130,755425808754
2;230150;999;100;172;3;1;2;1;3;3;4;2;1;2;4;3; ;1;2;3;2;3;1;2;4;2232;130,755425808754
2;230150;999;100;182;1;1;1;1;3;2;4;2;2;2;3;2; ;1;2;3;1;1;1;2;5;2232;130,755425808754
2;230150;999;100;182;2;1;3;5;3;1;5;2;4;1;1;0; ;3;4;3;1;3;1;4;4;2232;130,755425808754
2;230150;999;100;182;3;1;3;1;3;2;5;2;4;2;4;3; ;1;3;6;4;3;1;4;5;2232;130,755425808754
2;230151;999;010;112;1;1;3;1;3;2;5;3;4;3;3;2; ;1;5;6;2;3;1;4;4;2232;498,04380843704
2;230151;999;010;112;2;1;4;1;2;2;5;2;4;2;5;4; ;2;3;6;2;1;1;3;4;2232;498,04380843704
2;230151;999;010;112;3;1;3;1;3;3;5;3;4;3;4;3; ;1;5;6;2;3;1;4;4;2232;498,04380843704
2;230151;999;010;122;1;1;3;1;3;2;5;2;1;2;5;4; ;1;2;6;4;3;1;4;1;2232;498,04380843704
2;230151;999;010;122;2;1;3;1;3;2;4;2;1;2;3;2; ;1;3;6;2;3;3;4;5;2232;498,04380843704
2;230151;999;010;122;3;1;3;1;3;3;5;3;4;2;4;3; ;1;2;6;2;3;1;4;4;2232;498,04380843704
2;230151;999;010;172;1;1;3;1;3;2;4;2;1;2;3;2; ;1;5;6;2;3;1;4;5;2232;498,04380843704
2;230151;999;010;172;2;1;4;1;3;2;5;2;4;2;4;3; ;2;3;6;4;1;1;4;4;2232;498,04380843704
2;230151;999;010;172;3;1;3;1;3;2;4;2;1;2;4;3; ;1;2;6;4;3;1;4;4;2232;498,04380843704
2;230151;999;010;182;1;1;4;4;3;2;5;3;4;3;2;1; ;2;3;6;4;3;1;3;4;2232;498,04380843704
2;230151;999;010;182;2;1;3;1;3;3;5;1;4;1;5;4; ;1;3;6;2;3;1;3;6;2232;498,04380843704
2;230151;999;010;182;3;1;3;1;3;3;4;3;1;3;4;3; ;2;3;7;4;1;1;4;4;2232;498,04380843704
1;230154;001;005;112;1;1;3;1;3;1;4;2;1;2;4;3; ;1;1;1;2;1;1;2;4;1231;149,591607916412
1;230154;001;005;112;2;1;3;1;3;2;2;2;1;2;5;4; ;1;1;1;1;1;1;2;4;1231;149,591607916412
1;230154;001;005;112;3;1;3;1;3;2;4;2;1;2;3;2; ;1;1;1;1;1;1;2;4;1231;149,591607916412
1;230154;001;005;122;1;1;3;1;1;2;4;2;1;2;3;2; ;1;1;1;1;1;1;2;1;1231;149,591607916412
1;230154;001;005;122;2;1;3;1;3;2;4;2;1;2;3;2; ;1;2;1;2;1;1;2;5;1231;149,591607916412
1;230154;001;005;122;3;1;1;1;1;1;2;1;1;1;5;4; ;1;2;1;1;1;1;2;4;1231;149,591607916412
1;230154;001;005;172;1;1;1;1;1;2;4;2;1;1;4;3; ;1;2;5;1;1;1;2;4;1231;149,591607916412
1;230154;001;005;172;3;1;3;5;3;3;5;3;6;3;3;2; ;1;2;1;2;3;1;2;5;1231;149,591607916412
1;230154;001;005;172;4;1;1;1;3;2;4;2;1;2;4;3; ;1;2;1;1;1;1;2;4;1231;149,591607916412
1;230154;001;005;182;1;1;2;1;3;1;4;2;1;2;4;3; ;1;2;1;1;1;1;2;4;1231;149,591607916412
1;230154;001;005;182;2;1;3;1;3;2;5;2;1;2;4;3; ;1;2;1;2;1;1;2;4;1231;149,591607916412
1;230154;001;005;182;3;1;3;2;3;2;5;2;1;2;2;1; ;4;1;1;1;1;1;2;5;1231;149,591607916412
2;230154;999;027;112;1;1;3;1;3;2;4;2;1;2;3;2; ;1;2;5;1;1;1;4;4;2233;169,686884227892
2;230154;999;027;112;2;1;1;1;3;2;5;2;1;2;5;4; ;1;2;5;1;1;1;2;4;2233;169,686884227892
2;230154;999;027;112;3;1;3;1;3;2;2;1;1;2;4;3; ;1;2;5;1;1;1;4;4;2233;169,686884227892
2;230154;999;027;122;1;1;3;1;3;2;4;2;1;2;3;2; ;1;2;5;2;1;1;3;6;2233;169,686884227892
2;230154;999;027;122;2;1;1;1;3;2;4;2;1;2;5;4; ;1;2;5;4;1;1;2;2;2233;169,686884227892
2;230154;999;027;122;3;1;1;5;3;3;5;3;4;3;3;2; ;1;2;5;1;1;1;4;4;2233;169,686884227892
2;230154;999;027;172;1;1;3;1;3;2;4;2;1;2;3;2; ;1;2;5;2;1;1;4;6;2233;169,686884227892
2;230154;999;027;172;2;1;3;1;3;2;4;2;3;2;3;2; ;1;2;5;1;1;1;4;4;2233;169,686884227892
2;230154;999;027;172;3;1;1;1;3;3;4;3;1;2;6;5; ;1;2;5;1;1;1;4;4;2233;169,686884227892
2;230154;999;027;182;1;1;3;1;3;1;1;2;4;1;3;2; ;1;2;5;2;1;1;4;4;2233;169,686884227892
2;230154;999;027;182;2;1;3;1;3;2;5;2;4;2;6;5; ;1;2;5;1;1;1;4;4;2233;169,686884227892
2;230154;999;027;182;3;1;3;4;3;2;4;2;1;2;2;1; ;1;3;5;2;1;1;4;5;2233;169,686884227892
2;230154;999;030;112;1;1;3;5;3;2;5;2;5;3;3;2; ;1;3;5;2;1;1;3;4;2233;364,181060976558
2;230154;999;030;112;2;1;3;4;2;2;5;2;4;3;2;1; ;1;2;5;2;1;1;4;4;2233;364,181060976558
2;230154;999;030;112;4;1;3;1;3;3;5;2;4;2;4;3; ;1;2;5;2;1;1;4;4;2233;364,181060976558
2;230154;999;030;122;1;1;3;1;3;2;5;2;4;2;5;4; ;1;4;6;4;3;1;3;4;2233;364,181060976558
2;230154;999;030;122;2;1;3;1;3;2;5;2;4;2;4;3; ;1;4;5;2;3;1;2;5;2233;364,181060976558
2;230154;999;030;122;3;1;3;4;3;2;4;2;1;2;2;1; ;1;2;6;4;1;1;4;6;2233;364,181060976558
2;230154;999;030;172;1;1;3;1;3;2;5;2;3;2;3;2; ;1;2;5;4;3;1;3;4;2233;364,181060976558
2;230154;999;030;172;2;1;3;5;3;2;5;3;5;3;2;1; ;1;3;5;2;1;1;4;4;2233;364,181060976558
2;230154;999;030;172;3;1;3;1;3;2;5;2;4;2;3;2; ;1;2;5;4;3;1;3;6;2233;364,181060976558
2;230154;999;030;182;1;1;3;5;3;2;5;3;6;2;3;2; ;1;3;5;1;1;1;3;4;2233;364,181060976558
2;230154;999;030;182;2;1;3;2;6;2;4;2;1;2;3;2; ;1;2;6;1;1;1;3;6;2233;364,181060976558
2;230154;999;030;182;3;1;3;5;3;3;4;3;4;3;1;0; ;1;2;6;4;3;1;4;4;2233;364,181060976558
2;230155;999;002;112;1;1;3;1;1;1;4;1;1;1;5;4; ;1;2;5;1;1;1;4;4;2232;241,643915477636
2;230155;999;002;112;2;1;4;1;3;2;5;2;4;2;4;2; ;1;2;6;4;1;1;4;4;2232;241,643915477636
2;230155;999;002;112;3;1;3;1;3;3;4;2;1;1;2;1; ;1;2;6;1;1;1;2;4;2232;241,643915477636
2;230155;999;002;122;1;1;4;1;3;2;4;2;1;1;3;2; ;1;2;5;4;3;1;3;4;2232;241,643915477636
2;230155;999;002;122;2;1;4;5;3;3;5;2;4;3;3;2; ;1;2;5;1;1;1;4;4;2232;241,643915477636
2;230155;999;002;122;3;1;3;1;3;2;4;2;1;2;3;2; ;1;2;5;1;3;1;4;4;2232;241,643915477636
2;230155;999;002;172;1;1;4;1;3;3;4;2;4;2;3;2; ;1;3;5;4;3;1;3;6;2232;241,643915477636
2;230155;999;002;172;3;1;3;1;3;2;4;2;1;2;4;2; ;1;2;5;1;1;1;4;4;2232;241,643915477636
2;230155;999;002;172;4;1;4;1;3;2;4;2;1;2;3;2; ;1;2;5;4;3;1;4;4;2232;241,643915477636
2;230155;999;002;182;1;1;3;1;3;2;5;2;4;2;3;2; ;1;2;5;1;3;1;3;4;2232;241,643915477636
2;230155;999;002;182;2;1;4;1;3;3;5;3;1;2;4;2; ;1;2;5;4;3;1;3;4;2232;241,643915477636
2;230155;999;002;182;3;1;3;1;3;3;5;2;4;2;3;2; ;1;3;5;1;3;1;4;4;2232;241,643915477636
2;230156;001;003;112;1;1;3;1;3;1;4;2;1;2;3;2; ;1;2;1;1;1;1;2;4;2231;378,541685999679
2;230156;001;003;112;2;1;1;1;2;2;2;2;1;2;3;2; ;1;2;1;1;1;1;2;4;2231;378,541685999679
2;230156;001;003;112;3;1;3;1;3;2;4;1;1;2;3;2; ;1;2;1;1;1;1;2;1;2231;378,541685999679
2;230156;001;003;122;1;1;3;1;3;2;2;2;1;2;3;2; ;1;2;1;1;1;1;2;4;2231;378,541685999679
2;230156;001;003;122;2;1;3;4;3;2;2;2;1;2;2;1; ;1;2;1;1;1;1;2;5;2231;378,541685999679
2;230156;001;003;122;3;1;3;4;3;1;4;2;1;2;2;1; ;4;2;1;1;1;1;2;5;2231;378,541685999679
2;230156;001;003;172;1;1;3;2;3;2;4;2;1;2;2;1; ;1;2;1;2;1;1;2;4;2231;378,541685999679
2;230156;001;003;172;2;1;3;1;3;2;4;2;1;2;3;2; ;1;2;1;1;1;1;2;5;2231;378,541685999679
2;230156;001;003;172;3;1;3;1;2;2;4;1;1;2;3;2; ;1;2;1;1;1;1;2;4;2231;378,541685999679
2;230156;001;003;182;1;1;1;1;3;2;2;2;1;2;6;5; ;1;2;1;1;1;1;2;4;2231;378,541685999679
2;230156;001;003;182;2;1;3;4;3;1;4;2;1;2;2;1; ;1;2;1;3;1;1;2;1;2231;378,541685999679
2;230156;001;003;182;3;1;3;1;3;1;4;2;1;2;3;2; ;1;2;1;1;1;1;2;1;2231;378,541685999679
1;230250;003;002;112;1;1;3;2;1;2;2;1;1;2;2;1; ;1;2;1;1;1;1;2;5;1232;841,310092595064
1;230250;003;002;112;2;1;3;1;3;2;2;2;1;2;5;4; ;1;2;1;1;1;1;2;4;1232;841,310092595064
1;230250;003;002;112;3;1;3;1;2;1;2;1;1;1;3;2; ;1;2;1;1;1;1;2;1;1232;841,310092595064
1;230250;003;002;122;2;1;3;1;3;2;4;2;1;2;3;2; ;1;2;1;1;1;1;2;4;1232;841,310092595064
1;230250;003;002;122;3;1;3;1;3;2;4;2;1;2;3;2; ;3;2;1;1;1;1;2;4;1232;841,310092595064
1;230250;003;002;172;1;1;1;1;3;2;4;2;1;2;3;2; ;1;2;1;1;1;1;2;2;1232;841,310092595064
1;230250;003;002;172;3;1;3;2;1;1;2;1;1;1;4;3; ;1;2;1;1;1;1;2;4;1232;841,310092595064
1;230250;003;002;182;1;1;3;1;3;1;2;1;1;1;4;3; ;1;2;1;1;1;1;2;1;1232;841,310092595064
1;230250;003;002;182;2;1;3;1;3;1;2;1;2;1;5;4; ;1;2;1;1;1;1;2;4;1232;841,310092595064
1;230250;003;002;182;3;1;3;1;3;3;2;2;1;1;2;1; ;1;2;1;1;1;1;2;4;1232;841,310092595064
1;230250;006;006;112;1;1;3;2;3;2;4;2;1;2;2;1; ;1;2;1;1;1;1;2;5;1233;469,313738951683
1;230250;006;006;112;2;1;3;1;3;2;4;2;1;2;1;0; ;1;2;5;1;1;1;2;4;1233;469,313738951683
1;230250;006;006;112;3;1;3;1;3;2;4;2;1;2;3;2; ;1;2;1;1;1;1;2;1;1233;469,313738951683
1;230250;006;006;122;2;1;1;1;3;1;4;2;1;2;3;2; ;1;2;1;1;1;1;2;5;1233;469,313738951683
